gtin,category
8.88827E+12,soft_drinks
8.88876E+12,soft_drinks
4.0608E+12,soft_drinks
8.88825E+12,soft_drinks
4.0608E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
4.0608E+12,soft_drinks
5.449E+12,soft_drinks
8.88826E+12,soft_drinks
5.449E+12,soft_drinks
5.9005E+12,soft_drinks
8.88825E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
5.449E+12,soft_drinks
5.05291E+12,soft_drinks
8.88825E+12,soft_drinks
8.88834E+11,soft_drinks
5.05018E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
5.00011E+12,soft_drinks
5.05353E+12,soft_drinks
8.88826E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.05211E+12,soft_drinks
5.00023E+12,soft_drinks
5.00023E+12,soft_drinks
5.00011E+12,soft_drinks
4.0608E+12,soft_drinks
5.00044E+12,soft_drinks
5.00038E+12,soft_drinks
8.88825E+12,soft_drinks
5.00036E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
8.88826E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.0101E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
8.88826E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.01103E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
5.05353E+12,soft_drinks
5.05353E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
5.01103E+12,soft_drinks
5.05353E+12,soft_drinks
5.09962E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
8.88876E+12,soft_drinks
8.88876E+12,soft_drinks
8.88825E+12,soft_drinks
5.449E+12,soft_drinks
8.88825E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
5.00036E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.0101E+12,soft_drinks
5.01148E+12,soft_drinks
5.01837E+12,soft_drinks
5.01837E+12,soft_drinks
5.05291E+12,soft_drinks
5.39152E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
8.7177E+12,soft_drinks
8.7177E+12,soft_drinks
8.7177E+12,soft_drinks
8.88826E+12,soft_drinks
8.88827E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
5.05291E+12,soft_drinks
8.7177E+12,soft_drinks
5.01103E+12,soft_drinks
5.01148E+12,soft_drinks
5.0101E+12,soft_drinks
5.00011E+12,soft_drinks
5.00038E+12,soft_drinks
5.00013E+12,soft_drinks
5.01148E+12,soft_drinks
5.449E+12,soft_drinks
5.01107E+12,soft_drinks
5.01148E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
8.88825E+12,soft_drinks
5.0101E+12,soft_drinks
5.0101E+12,soft_drinks
50107353,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
5.0601E+12,soft_drinks
5.01102E+12,soft_drinks
5.01148E+12,soft_drinks
5.01148E+12,soft_drinks
5.01044E+12,soft_drinks
5.00018E+12,soft_drinks
5.449E+12,soft_drinks
5.01103E+12,soft_drinks
50382811,soft_drinks
5.0101E+12,soft_drinks
5.05427E+12,soft_drinks
5.01103E+12,soft_drinks
5.01044E+12,soft_drinks
5.449E+12,soft_drinks
5.01148E+12,soft_drinks
5.09962E+12,soft_drinks
5.449E+12,soft_drinks
5.01103E+12,soft_drinks
8.88827E+12,soft_drinks
5.00038E+12,soft_drinks
5.01103E+12,soft_drinks
50107803,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.05427E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
5.00038E+12,soft_drinks
5.05291E+12,soft_drinks
5.05291E+12,soft_drinks
5.01002E+12,soft_drinks
5.01103E+12,soft_drinks
5.00037E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.05353E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.01103E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
5.01103E+12,soft_drinks
5.02958E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
87171242,soft_drinks
5.449E+12,soft_drinks
8.88826E+12,soft_drinks
5.01044E+12,soft_drinks
5.05291E+12,soft_drinks
5.01103E+12,soft_drinks
5.01103E+12,soft_drinks
5.05232E+12,soft_drinks
5.00023E+12,soft_drinks
5.0995E+12,soft_drinks
5.449E+12,soft_drinks
5.01103E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
5.01044E+12,soft_drinks
5.0102E+12,soft_drinks
5.449E+12,soft_drinks
5.03102E+12,soft_drinks
5.00038E+12,soft_drinks
5.01148E+12,soft_drinks
5.01148E+12,soft_drinks
5.00011E+12,soft_drinks
5.00011E+12,soft_drinks
5.449E+12,soft_drinks
5.00044E+12,soft_drinks
5.01044E+12,soft_drinks
5.01044E+12,soft_drinks
5.06029E+12,soft_drinks
5.06029E+12,soft_drinks
5.01097E+12,soft_drinks
5.01102E+12,soft_drinks
5.00038E+12,soft_drinks
6.4198E+12,soft_drinks
6.4198E+12,soft_drinks
5.39152E+12,soft_drinks
5.05018E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.06033E+12,soft_drinks
5.00018E+12,soft_drinks
5.0101E+12,soft_drinks
5.39152E+12,soft_drinks
8.88825E+12,soft_drinks
5.0101E+12,soft_drinks
5.01837E+12,soft_drinks
5.0601E+12,soft_drinks
50107391,soft_drinks
5.39042E+12,soft_drinks
5.00038E+12,soft_drinks
5.01044E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
5.01567E+12,soft_drinks
5.01044E+12,soft_drinks
4.0608E+12,soft_drinks
5.00018E+12,soft_drinks
5.00019E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.0101E+12,soft_drinks
5.0101E+12,soft_drinks
5.01103E+12,soft_drinks
5.01103E+12,soft_drinks
5.0119E+12,soft_drinks
5.05211E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
8.00227E+12,soft_drinks
8.88828E+12,soft_drinks
87177848,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
5.05232E+12,soft_drinks
5.05291E+12,soft_drinks
5.00038E+12,soft_drinks
5.01103E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
8.00227E+12,soft_drinks
5.00011E+12,soft_drinks
5.01103E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
5.00036E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
5.05232E+12,soft_drinks
5.449E+12,soft_drinks
4.0608E+12,soft_drinks
5.0101E+12,soft_drinks
5.01103E+12,soft_drinks
5.0101E+12,soft_drinks
5.00038E+12,soft_drinks
5.0101E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
8.00227E+12,soft_drinks
5.39152E+12,soft_drinks
5.01103E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.05101E+12,soft_drinks
5.01044E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.0101E+12,soft_drinks
4.0608E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.0101E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
5.01103E+12,soft_drinks
5.00037E+12,soft_drinks
5.05353E+12,soft_drinks
5.0101E+12,soft_drinks
5.39152E+12,soft_drinks
5.00011E+12,soft_drinks
4.0608E+12,soft_drinks
4.0608E+12,soft_drinks
8.88828E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.0119E+12,soft_drinks
5.449E+12,soft_drinks
5.01103E+12,soft_drinks
5.01103E+12,soft_drinks
5.0101E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.01044E+12,soft_drinks
5.00019E+12,soft_drinks
8.00227E+12,soft_drinks
5.00038E+12,soft_drinks
5.00038E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
5.39152E+12,soft_drinks
5.449E+12,soft_drinks
5.449E+12,soft_drinks
5.06033E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
5.01103E+12,soft_drinks
5.449E+12,soft_drinks
5.00038E+12,soft_drinks
4.0608E+12,soft_drinks
5.05291E+12,soft_drinks
8.00227E+12,soft_drinks
8.00227E+12,soft_drinks
5.00037E+12,soft_drinks
4.0624E+12,beer
5.00028E+12,beer
5.00028E+12,beer
5.01117E+12,beer
5.01117E+12,beer
5.03268E+12,beer
5.05211E+12,beer
5.05291E+12,beer
5.05395E+12,beer
5.05478E+12,beer
5.06007E+12,beer
5.06007E+12,beer
5.06019E+12,beer
5.05478E+12,beer
5.06019E+12,beer
5.05478E+12,beer
5.01117E+12,beer
5.03268E+12,beer
5.05291E+12,beer
5.05427E+12,beer
5.03268E+12,beer
5.05478E+12,beer
5.05478E+12,beer
5.05478E+12,beer
5.00028E+12,beer
5.01117E+12,beer
5.03268E+12,beer
5.05353E+12,beer
7.50104E+12,beer
5.03268E+12,beer
5.02499E+12,beer
5.05395E+12,beer
5.05211E+12,beer
5.00028E+12,beer
5.01026E+12,beer
5.00029E+12,beer
5.01068E+12,beer
5.05478E+12,beer
5.05478E+12,beer
5.05291E+12,beer
5.06019E+12,beer
5.41032E+12,beer
7.50104E+12,beer
5.01117E+12,beer
5.01117E+12,beer
5.01068E+12,beer
5.05478E+12,beer
5.05478E+12,beer
5.05478E+12,beer
5.05291E+12,beer
5.05291E+12,beer
5.05353E+12,beer
5.05478E+12,beer
5.05211E+12,beer
5.05211E+12,beer
5.05211E+12,beer
5.01117E+12,beer
5.05478E+12,beer
5.06007E+12,beer
5.41032E+12,beer
5.06007E+12,beer
5.05478E+12,beer
5.00029E+12,beer
5.00029E+12,beer
5.05478E+12,beer
5.05427E+12,beer
5.05395E+12,beer
5.05395E+12,beer
5.01068E+12,beer
5.01068E+12,beer
4.0696E+12,wine
4.0696E+12,wine
4.26009E+12,wine
40696164,wine
5.05478E+12,wine
5.00012E+12,wine
5.05232E+12,wine
4.0696E+12,wine
4.00654E+12,wine
4.02203E+12,wine
4.00654E+12,wine
5.00012E+12,wine
5.00046E+12,wine
4.02203E+12,wine
4.0696E+12,wine
4.0696E+12,wine
5.00036E+12,wine
4.0727E+12,beer
5.05114E+12,beer
5.41023E+12,beer
5.41023E+12,beer
5.41183E+12,beer
4.0021E+12,beer
5.01595E+12,beer
5.41168E+12,beer
54053076,beer
5.41091E+12,beer
5.05114E+12,beer
5.06019E+12,beer
5.06019E+12,beer
4.10512E+12,beer
5.41023E+12,beer
5.41023E+12,beer
5.4111E+12,beer
4.0021E+12,beer
5.41023E+12,beer
5.41023E+12,beer
5.41023E+12,beer
3.08022E+12,beer
5.41108E+12,beer
5.41108E+12,beer
5.41023E+12,beer
5.41166E+12,beer
5.41168E+12,beer
5.065E+12,beer
5.41023E+12,beer
4.6034E+12,spirits
87000652286,spirits
5.01028E+12,spirits
4.79103E+12,fruit_veg
4.796E+12,fruit_veg
4.796E+12,fruit_veg
5.01023E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.0544E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.06025E+12,fruit_veg
5.70525E+12,fruit_veg
5.01861E+12,fruit_veg
7.7914E+11,fruit_veg
5.06023E+12,fruit_veg
5.01353E+12,fruit_veg
5.01769E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.06023E+12,fruit_veg
5.281E+12,fruit_veg
5.06023E+12,fruit_veg
5.01353E+12,fruit_veg
5.01861E+12,fruit_veg
5.06023E+12,fruit_veg
5.0544E+12,fruit_veg
5.01353E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.281E+12,fruit_veg
5.01353E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.01861E+12,fruit_veg
5.0544E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.06023E+12,fruit_veg
7.7914E+11,fruit_veg
5.01861E+12,fruit_veg
6.22103E+12,fruit_veg
5.01353E+12,fruit_veg
8.90179E+12,fruit_veg
4.796E+12,fruit_veg
4.796E+12,fruit_veg
4.7921E+12,fruit_veg
4.796E+12,fruit_veg
5.0601E+12,fruit_veg
4.796E+12,fruit_veg
5.06023E+12,fruit_veg
8.90179E+12,fruit_veg
8.90179E+12,fruit_veg
5.01892E+12,fruit_veg
8.90179E+12,fruit_veg
8.90179E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01861E+12,fruit_veg
8.90179E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.02058E+12,fruit_veg
5.01861E+12,fruit_veg
5.0544E+12,fruit_veg
5.0544E+12,fruit_veg
5.0544E+12,fruit_veg
5.0544E+12,fruit_veg
5.0544E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
4.79103E+12,fruit_veg
5.01861E+12,fruit_veg
5.06025E+12,fruit_veg
5.02058E+12,fruit_veg
5.01353E+12,fruit_veg
7.7914E+11,fruit_veg
4.79211E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.06023E+12,fruit_veg
5.01861E+12,fruit_veg
7.7914E+11,fruit_veg
5.76047E+12,fruit_veg
5.76047E+12,fruit_veg
8.85065E+12,fruit_veg
8.85065E+12,fruit_veg
5.01861E+12,fruit_veg
5.02058E+12,fruit_veg
5.00015E+12,fruit_veg
5.02058E+12,fruit_veg
5.01769E+12,fruit_veg
5.01769E+12,fruit_veg
5.01769E+12,fruit_veg
5.01769E+12,fruit_veg
8.00032E+12,fruit_veg
5.01024E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
4.79208E+12,fruit_veg
5.06023E+12,fruit_veg
5.06023E+12,fruit_veg
5.01861E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01861E+12,fruit_veg
5.01861E+12,fruit_veg
5.01079E+12,fruit_veg
5.28101E+12,fruit_veg
5.20393E+12,fruit_veg
5.20393E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
5.01353E+12,fruit_veg
4.796E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01681E+12,grains
5.01681E+12,grains
5.01681E+12,grains
5.01681E+12,grains
5.01681E+12,grains
5.02058E+12,grains
5.02058E+12,grains
5.05232E+12,grains
8.90105E+12,grains
8.4197E+11,grains
5.01681E+12,grains
8.90601E+12,grains
5.05291E+12,grains
5.05291E+12,grains
5.01861E+12,grains
5.02058E+12,grains
5.02058E+12,grains
5.01116E+12,grains
5.05232E+12,grains
8.90601E+12,grains
5.02058E+12,grains
8.90105E+12,grains
5.05701E+12,grains
5.01681E+12,grains
5.01116E+12,grains
5.02058E+12,grains
5.02058E+12,grains
5.05232E+12,grains
5.01582E+12,grains
5.05291E+12,grains
5.01116E+12,grains
8.4197E+11,grains
5.02058E+12,grains
5.01116E+12,grains
5.01681E+12,grains
5.01116E+12,grains
5.05232E+12,grains
5.05232E+12,grains
5.01681E+12,grains
8.88851E+11,grains
5.05427E+12,grains
5.01353E+12,grains
5.01116E+12,grains
5.05232E+12,grains
5.05232E+12,grains
5.05232E+12,grains
5.05232E+12,grains
8.90601E+12,grains
5.02058E+12,grains
8.90105E+12,grains
5.02058E+12,grains
8.90105E+12,grains
5.02058E+12,grains
5.01116E+12,grains
5.02058E+12,grains
5.02058E+12,grains
5.02058E+12,grains
5.02058E+12,grains
8.90105E+12,grains
5.02058E+12,grains
5.02058E+12,grains
5.052E+12,grains
6.90225E+11,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01861E+12,grains
5.01116E+12,grains
5.01116E+12,grains
5.01681E+12,grains
5.01861E+12,grains
8.90105E+12,grains
8.90105E+12,grains
5.01116E+12,grains
5.01681E+12,grains
8.90601E+12,grains
8.90601E+12,grains
5.05232E+12,grains
5.01116E+12,grains
5.02058E+12,grains
8.88876E+12,grains
5.05291E+12,grains
8.90601E+12,grains
5.01681E+12,grains
8.90105E+12,grains
5.01116E+12,grains
8.90105E+12,grains
8.90105E+12,grains
8.90105E+12,grains
8.90105E+12,grains
8.90105E+12,grains
5.01353E+12,grains
5.01353E+12,grains
5.02058E+12,grains
8.90105E+12,grains
5.02058E+12,grains
5.02058E+12,grains
5.01582E+12,grains
5.01681E+12,grains
5.05291E+12,grains
5.05291E+12,grains
5.05291E+12,grains
8.90105E+12,grains
5.0001E+12,beer
5.01015E+12,beer
5.01039E+12,beer
5.01214E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.39152E+12,beer
5.39152E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.01633E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.01008E+12,beer
5.02734E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.39152E+12,beer
5.01633E+12,beer
5.01013E+12,beer
5.01013E+12,beer
5.03577E+12,beer
5.39152E+12,beer
5.39152E+12,beer
5.39152E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.01004E+12,beer
5.03577E+12,beer
5.01214E+12,beer
5.03577E+12,beer
5.02734E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.39152E+12,beer
5.01009E+12,beer
5.01004E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.01015E+12,beer
5.01013E+12,beer
5.03577E+12,beer
5.03577E+12,beer
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00012E+12,grains
5.01003E+12,grains
5.01003E+12,grains
5.01104E+12,grains
5.01104E+12,grains
5.01137E+12,grains
5.01347E+12,grains
5.01836E+12,grains
5.01837E+12,grains
5.01837E+12,grains
5.05114E+12,grains
5.05211E+12,grains
5.05383E+12,grains
5.05427E+12,grains
5.05701E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.05427E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.01003E+12,grains
5.06018E+12,grains
5.01137E+12,grains
5.05291E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.01104E+12,grains
5.0998E+12,grains
5.01137E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.05383E+12,grains
5.01003E+12,grains
5.00011E+12,grains
5.01003E+12,grains
5.0998E+12,grains
5.01137E+12,grains
5.00011E+12,grains
5.05427E+12,grains
5.05383E+12,grains
5.05427E+12,grains
5.05008E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.01003E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.05291E+12,grains
5.01003E+12,grains
5.01347E+12,grains
5.01836E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.01137E+12,grains
5.00011E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.05232E+12,grains
5.0998E+12,grains
5.05291E+12,grains
5.01048E+12,grains
5.01137E+12,grains
5.01137E+12,grains
5.01137E+12,grains
5.0998E+12,grains
5.01137E+12,grains
8.88873E+12,grains
5.00011E+12,grains
5.05291E+12,grains
5.05291E+12,grains
5.01837E+12,grains
5.01137E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.06018E+12,grains
5.06018E+12,grains
5.06018E+12,grains
5.0998E+12,grains
5.05383E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.05383E+12,grains
5.01003E+12,grains
5.05427E+12,grains
5.01818E+12,grains
5.01003E+12,grains
5.01003E+12,grains
5.05114E+12,grains
5.01104E+12,grains
5.05383E+12,grains
5.05383E+12,grains
5.01137E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.05291E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.0998E+12,grains
5.01137E+12,grains
5.01104E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.01836E+12,grains
5.05232E+12,grains
5.01836E+12,grains
5.00011E+12,grains
5.01818E+12,grains
5.00011E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.01003E+12,grains
5.01003E+12,grains
5.05383E+12,grains
5.01003E+12,grains
5.01104E+12,grains
5.01003E+12,grains
5.05383E+12,grains
5.01104E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.05701E+12,grains
5.05701E+12,grains
5.05383E+12,grains
5.06018E+12,grains
5.06018E+12,grains
5.06018E+12,grains
5.06018E+12,grains
5.0998E+12,grains
5.05383E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.05383E+12,grains
5.0998E+12,grains
5.01104E+12,grains
5.01104E+12,grains
5.01104E+12,grains
5.01104E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.01137E+12,grains
5.01137E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.01137E+12,grains
5.01137E+12,grains
5.0998E+12,grains
5.05383E+12,grains
5.05383E+12,grains
5.01137E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.00012E+12,grains
5.00011E+12,grains
5.01003E+12,grains
5.01003E+12,grains
5.01048E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.09873E+12,grains
5.09873E+12,grains
5.01003E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.0998E+12,grains
5.00011E+12,grains
5.00011E+12,grains
5.01003E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01048E+12,grains
5.01103E+12,grains
5.0138E+12,grains
5.01836E+12,grains
5.01836E+12,grains
5.01836E+12,grains
5.05114E+12,grains
5.0514E+12,grains
5.05383E+12,grains
5.05383E+12,grains
5.05383E+12,grains
5.05383E+12,grains
5.05427E+12,grains
